               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.016228,           0.0027037,          0.00079871,             0.98016,             0.99135,             0.97976,             0.84838,            0.011403,           0.0015756,           0.0042078,           0.0054058,           0.0054058,           0.0054058
                 154,            0.016288,           0.0026092,          0.00088629,             0.98371,             0.99138,             0.98036,             0.83221,            0.011647,           0.0015789,           0.0044208,           0.0053587,           0.0053587,           0.0053587
                 155,             0.01722,           0.0028284,           0.0011066,             0.98555,             0.99143,              0.9847,             0.83459,            0.011966,           0.0015899,           0.0040569,           0.0053116,           0.0053116,           0.0053116
                 156,            0.015749,           0.0027515,          0.00087184,             0.98493,             0.99143,             0.98039,             0.85355,             0.01136,           0.0015801,           0.0043349,           0.0052645,           0.0052645,           0.0052645
                 157,            0.015683,           0.0028172,          0.00081938,             0.98506,             0.99142,             0.98217,              0.8311,            0.012663,           0.0015969,            0.004274,           0.0052174,           0.0052174,           0.0052174
                 158,            0.015164,           0.0025961,          0.00075072,             0.98513,             0.98732,             0.98057,             0.83316,            0.012187,           0.0015965,           0.0044473,           0.0051704,           0.0051704,           0.0051704
                 159,            0.015015,           0.0026472,          0.00062444,             0.98446,             0.99143,             0.98129,             0.83056,            0.012315,           0.0015585,           0.0042577,           0.0051234,           0.0051234,           0.0051234
                 160,            0.016019,           0.0025814,           0.0008013,             0.98428,             0.99143,             0.98142,             0.84483,            0.011398,           0.0015147,           0.0041154,           0.0050765,           0.0050765,           0.0050765
                 161,            0.015009,           0.0026223,          0.00083997,             0.98543,             0.99143,             0.98046,             0.84102,            0.011812,           0.0015398,           0.0040985,           0.0050296,           0.0050296,           0.0050296
                 162,            0.015061,           0.0026821,          0.00079296,             0.98586,             0.99143,              0.9837,             0.84867,            0.011396,           0.0015238,           0.0045392,           0.0049828,           0.0049828,           0.0049828
                 163,             0.01542,           0.0027181,          0.00085912,             0.98619,             0.99143,             0.97971,             0.85115,              0.0109,           0.0015233,           0.0041155,            0.004936,            0.004936,            0.004936
                 164,            0.015624,           0.0027408,          0.00086426,             0.98446,               0.988,             0.98137,              0.8446,            0.011843,           0.0015687,           0.0041788,           0.0048893,           0.0048893,           0.0048893
                 165,            0.015006,            0.002583,          0.00063452,             0.98463,             0.99143,             0.97977,             0.84234,            0.011526,           0.0015416,           0.0044079,           0.0048426,           0.0048426,           0.0048426
                 166,            0.015346,           0.0026144,          0.00075468,             0.98332,             0.99143,             0.98227,             0.83466,            0.012589,           0.0015669,           0.0046751,            0.004796,            0.004796,            0.004796
                 167,            0.014899,           0.0026302,          0.00092779,             0.98538,             0.99143,             0.97965,             0.85402,            0.011021,           0.0015094,           0.0043772,           0.0047495,           0.0047495,           0.0047495
                 168,            0.014623,           0.0026417,           0.0007448,              0.9841,             0.99139,             0.97788,             0.84649,            0.011176,           0.0015053,           0.0045026,           0.0047031,           0.0047031,           0.0047031
                 169,            0.014748,           0.0026157,          0.00073185,             0.98614,             0.99143,              0.9805,              0.8401,            0.011927,            0.001524,           0.0045863,           0.0046568,           0.0046568,           0.0046568
                 170,            0.015127,            0.002526,          0.00064953,             0.98426,             0.99143,             0.97966,             0.84197,            0.011663,           0.0015139,           0.0046063,           0.0046105,           0.0046105,           0.0046105
                 171,            0.014495,            0.002617,          0.00064649,             0.98539,             0.99143,             0.98135,             0.85343,            0.011337,            0.001519,           0.0045324,           0.0045644,           0.0045644,           0.0045644
                 172,            0.015358,           0.0025423,          0.00068497,             0.97464,              0.9914,             0.97875,             0.83774,            0.012528,           0.0016709,           0.0048203,           0.0045184,           0.0045184,           0.0045184
                 173,            0.014644,           0.0025786,           0.0007653,             0.98514,             0.99138,             0.98208,             0.83269,            0.011957,            0.001515,           0.0049692,           0.0044724,           0.0044724,           0.0044724
                 174,            0.014681,           0.0025331,          0.00062507,             0.98474,             0.99143,             0.98035,             0.84088,            0.011725,           0.0015072,           0.0048017,           0.0044266,           0.0044266,           0.0044266
                 175,            0.014759,           0.0025445,          0.00054024,             0.98606,             0.99143,             0.98035,              0.8411,            0.011948,           0.0015044,            0.004798,           0.0043809,           0.0043809,           0.0043809
                 176,            0.014713,           0.0025176,          0.00072684,             0.98602,             0.99143,             0.98481,             0.85497,            0.011414,           0.0015052,           0.0046094,           0.0043353,           0.0043353,           0.0043353
                 177,            0.014322,           0.0027219,          0.00065814,             0.98307,             0.98786,             0.98067,             0.84477,            0.012053,           0.0015157,           0.0044368,           0.0042899,           0.0042899,           0.0042899
                 178,            0.014304,           0.0026141,          0.00064204,             0.98587,             0.99143,              0.9815,             0.85146,            0.011382,           0.0014809,            0.004685,           0.0042445,           0.0042445,           0.0042445
                 179,             0.01464,           0.0026977,          0.00071699,             0.98646,             0.99143,              0.9829,             0.84556,            0.012049,           0.0014726,           0.0046654,           0.0041994,           0.0041994,           0.0041994
                 180,            0.014641,           0.0026127,          0.00074818,              0.9848,             0.99138,             0.98035,             0.84812,            0.011072,           0.0014491,           0.0047492,           0.0041543,           0.0041543,           0.0041543
                 181,            0.014774,           0.0025584,          0.00059216,             0.98597,             0.99143,             0.97864,             0.84332,            0.011269,            0.001475,           0.0047831,           0.0041094,           0.0041094,           0.0041094
                 182,            0.014056,           0.0024559,          0.00066558,             0.98555,             0.99143,             0.97895,             0.85403,            0.011198,           0.0014463,           0.0046626,           0.0040647,           0.0040647,           0.0040647
                 183,             0.01423,           0.0026118,          0.00046367,             0.98495,             0.99142,             0.97987,             0.83947,            0.011465,           0.0014507,           0.0047391,           0.0040201,           0.0040201,           0.0040201
                 184,            0.014256,           0.0025554,          0.00056286,             0.98508,             0.99136,             0.97883,             0.84055,            0.011526,           0.0014729,           0.0046747,           0.0039757,           0.0039757,           0.0039757
                 185,            0.014568,           0.0025709,          0.00058527,             0.98658,             0.99143,             0.97962,             0.84758,            0.011667,           0.0014645,           0.0044306,           0.0039314,           0.0039314,           0.0039314
                 186,             0.01408,           0.0024761,          0.00047968,              0.9855,             0.99143,             0.98136,             0.84211,            0.011645,           0.0014729,           0.0043609,           0.0038873,           0.0038873,           0.0038873
                 187,            0.014075,           0.0024549,          0.00052542,             0.98452,             0.99143,             0.98302,             0.84793,            0.011418,           0.0014408,           0.0045699,           0.0038434,           0.0038434,           0.0038434
                 188,            0.013905,           0.0023997,          0.00064643,              0.9841,             0.99143,             0.98313,             0.85711,            0.011066,           0.0014274,           0.0045065,           0.0037997,           0.0037997,           0.0037997
                 189,            0.013965,           0.0024111,          0.00056406,             0.98664,             0.99143,             0.98234,             0.84611,            0.011937,           0.0014568,           0.0045842,           0.0037562,           0.0037562,           0.0037562
                 190,            0.013976,           0.0025339,          0.00050992,             0.98588,             0.99143,             0.98304,             0.85418,            0.011312,           0.0014227,           0.0046372,           0.0037128,           0.0037128,           0.0037128
                 191,            0.013891,           0.0024331,          0.00044612,             0.98668,             0.99143,             0.98474,              0.8529,            0.011142,           0.0014182,           0.0046711,           0.0036697,           0.0036697,           0.0036697
                 192,            0.013789,            0.002478,          0.00045516,             0.98658,             0.99143,             0.98476,             0.85421,            0.011135,           0.0014073,           0.0047944,           0.0036267,           0.0036267,           0.0036267
                 193,            0.013957,           0.0025275,          0.00053684,              0.9872,             0.99143,             0.98125,             0.85616,            0.011229,           0.0014268,           0.0048058,            0.003584,            0.003584,            0.003584
                 194,            0.014091,           0.0024759,          0.00046359,             0.98602,             0.99143,             0.98037,             0.84598,            0.011566,           0.0014332,           0.0048739,           0.0035415,           0.0035415,           0.0035415
                 195,            0.013612,           0.0025168,          0.00057365,             0.98687,             0.99143,              0.9797,             0.84924,            0.011203,           0.0014044,           0.0047737,           0.0034991,           0.0034991,           0.0034991
                 196,             0.01355,           0.0024145,          0.00047054,             0.98678,             0.99143,             0.98124,             0.85521,            0.011176,            0.001408,           0.0047726,            0.003457,            0.003457,            0.003457
                 197,            0.013691,           0.0024377,          0.00065132,             0.98646,             0.99143,             0.97957,             0.84104,            0.011363,           0.0014151,           0.0046459,           0.0034152,           0.0034152,           0.0034152
                 198,            0.013819,           0.0024682,          0.00043129,             0.98628,             0.99143,              0.9813,             0.85097,            0.011175,           0.0014025,           0.0046902,           0.0033735,           0.0033735,           0.0033735
                 199,             0.01316,           0.0023482,          0.00041709,             0.98668,              0.9914,             0.98046,             0.85729,            0.011273,           0.0014194,           0.0048025,           0.0033321,           0.0033321,           0.0033321
                 200,              0.0136,           0.0023648,          0.00052629,             0.98668,             0.99143,             0.98133,             0.85835,            0.011176,           0.0013898,           0.0049652,           0.0032909,           0.0032909,           0.0032909
                 201,             0.01331,            0.002585,            0.000507,             0.98695,             0.99139,             0.98202,             0.84876,            0.011352,           0.0013827,           0.0049991,             0.00325,             0.00325,             0.00325
                 202,            0.013482,            0.002471,          0.00045448,             0.98682,             0.99142,             0.98126,             0.83992,            0.011793,           0.0014237,           0.0048691,           0.0032093,           0.0032093,           0.0032093
                 203,            0.013555,           0.0024355,          0.00045737,             0.98694,             0.99143,             0.98037,              0.8427,             0.01193,           0.0014452,           0.0048757,           0.0031689,           0.0031689,           0.0031689
                 204,            0.013319,           0.0023707,          0.00042256,             0.98617,             0.99143,              0.9812,             0.84568,            0.011816,           0.0014281,           0.0048263,           0.0031287,           0.0031287,           0.0031287
                 205,            0.013277,            0.002328,          0.00045451,             0.98614,             0.99143,             0.98459,             0.85058,            0.011671,           0.0014238,           0.0048725,           0.0030888,           0.0030888,           0.0030888
                 206,            0.013374,           0.0023536,          0.00046131,              0.9866,             0.99141,             0.98544,             0.85125,            0.011242,           0.0014144,           0.0049487,           0.0030491,           0.0030491,           0.0030491
                 207,            0.013035,           0.0023771,          0.00038187,             0.98688,             0.99143,             0.98119,              0.8505,            0.011184,           0.0013965,           0.0048944,           0.0030097,           0.0030097,           0.0030097
                 208,            0.013198,           0.0023796,          0.00045489,             0.98637,             0.99143,              0.9848,             0.85109,            0.011609,           0.0013963,           0.0048978,           0.0029706,           0.0029706,           0.0029706
                 209,            0.013317,            0.002382,          0.00040373,             0.98598,              0.9914,             0.98116,             0.85293,            0.011289,           0.0014173,           0.0050684,           0.0029318,           0.0029318,           0.0029318
                 210,            0.013293,            0.002392,          0.00043949,              0.9869,              0.9914,              0.9812,             0.85586,            0.011127,           0.0013953,           0.0049411,           0.0028932,           0.0028932,           0.0028932
                 211,            0.013202,           0.0024872,          0.00038531,             0.98656,             0.99141,              0.9812,             0.85332,            0.011374,           0.0013834,           0.0048422,            0.002855,            0.002855,            0.002855
                 212,            0.013506,           0.0024122,          0.00045771,             0.98693,             0.99143,              0.9821,             0.85248,            0.011399,           0.0014007,           0.0049858,            0.002817,            0.002817,            0.002817
                 213,            0.013197,           0.0024461,          0.00044205,             0.98658,             0.99143,             0.98456,             0.85984,            0.011121,           0.0013896,           0.0050882,           0.0027793,           0.0027793,           0.0027793
                 214,            0.012872,           0.0023096,          0.00038919,             0.98617,             0.99143,             0.98446,             0.86447,            0.011117,           0.0013991,           0.0050515,           0.0027419,           0.0027419,           0.0027419
                 215,            0.012977,           0.0023063,          0.00051435,             0.98624,             0.99143,             0.98207,             0.85282,            0.011286,             0.00139,            0.005032,           0.0027048,           0.0027048,           0.0027048
                 216,            0.013271,             0.00238,          0.00043293,             0.98652,             0.99143,             0.98289,             0.85623,            0.011235,           0.0014014,           0.0047712,           0.0026681,           0.0026681,           0.0026681
                 217,            0.013247,           0.0023228,          0.00044069,             0.98628,             0.99143,             0.98206,             0.84581,            0.012123,            0.001454,           0.0046335,           0.0026316,           0.0026316,           0.0026316
                 218,            0.012893,           0.0023123,          0.00049912,             0.98671,             0.99143,             0.98044,             0.85042,             0.01161,           0.0013933,             0.00469,           0.0025954,           0.0025954,           0.0025954
                 219,            0.012998,           0.0024184,          0.00049555,             0.98657,             0.99143,             0.98143,             0.86073,            0.011052,           0.0013535,           0.0048015,           0.0025596,           0.0025596,           0.0025596
                 220,            0.012803,           0.0023187,          0.00037264,             0.98678,             0.99143,             0.98124,             0.86337,            0.011021,           0.0013691,           0.0048551,           0.0025241,           0.0025241,           0.0025241
                 221,            0.012912,           0.0023239,          0.00029139,             0.98704,             0.99143,             0.98122,             0.85511,            0.011214,             0.00137,           0.0049372,           0.0024889,           0.0024889,           0.0024889
                 222,            0.012688,           0.0022931,           0.0003358,             0.98713,             0.99143,             0.98038,             0.85141,             0.01153,           0.0013699,           0.0048186,           0.0024541,           0.0024541,           0.0024541
                 223,            0.013031,           0.0024246,          0.00046413,             0.98675,             0.99143,             0.98223,             0.85573,            0.011252,           0.0013761,           0.0047172,           0.0024195,           0.0024195,           0.0024195
                 224,            0.013039,           0.0023721,          0.00041152,             0.98636,             0.99143,             0.98213,             0.85378,            0.011418,            0.001375,             0.00488,           0.0023854,           0.0023854,           0.0023854
                 225,            0.012783,           0.0023546,          0.00035527,             0.98666,             0.99143,             0.98283,             0.84953,            0.011701,           0.0013926,           0.0048841,           0.0023515,           0.0023515,           0.0023515
                 226,            0.012574,           0.0022888,          0.00043053,             0.98626,             0.99143,             0.98124,             0.84615,             0.01198,           0.0014128,            0.004938,            0.002318,            0.002318,            0.002318
                 227,            0.012597,           0.0022765,           0.0004764,             0.98617,             0.99143,             0.98282,             0.86176,            0.011434,           0.0013928,           0.0050095,           0.0022849,           0.0022849,           0.0022849
                 228,            0.012894,           0.0024726,          0.00029512,             0.98622,             0.99143,               0.987,             0.85022,            0.011728,           0.0014202,           0.0050928,           0.0022521,           0.0022521,           0.0022521
                 229,            0.012828,           0.0023608,          0.00049323,             0.98589,             0.99143,             0.98287,             0.85369,            0.011558,           0.0013909,           0.0050956,           0.0022196,           0.0022196,           0.0022196
                 230,            0.012576,           0.0022873,          0.00038421,             0.98666,             0.99143,             0.98216,             0.84777,            0.011421,             0.00139,           0.0050478,           0.0021876,           0.0021876,           0.0021876
                 231,            0.012698,           0.0022564,          0.00040932,             0.98657,             0.99143,             0.98285,             0.84906,            0.011974,           0.0014124,           0.0050342,           0.0021558,           0.0021558,           0.0021558
                 232,            0.012651,            0.002352,          0.00044128,             0.98639,             0.99143,             0.98367,             0.85362,            0.011752,           0.0013902,           0.0049916,           0.0021245,           0.0021245,           0.0021245
                 233,            0.012506,            0.002322,          0.00039429,             0.98534,             0.99143,              0.9821,              0.8498,            0.011414,           0.0013738,           0.0051024,           0.0020935,           0.0020935,           0.0020935
                 234,             0.01263,            0.002333,          0.00031048,             0.98597,             0.99143,             0.98119,             0.85081,            0.011499,           0.0013562,            0.005148,           0.0020629,           0.0020629,           0.0020629
                 235,            0.012393,           0.0022236,          0.00025643,             0.98702,             0.99143,             0.98115,             0.85052,            0.011563,           0.0013777,           0.0050909,           0.0020327,           0.0020327,           0.0020327
                 236,            0.012639,           0.0022752,          0.00027085,             0.98709,             0.99143,             0.98114,             0.85335,            0.011392,           0.0013845,           0.0050668,           0.0020028,           0.0020028,           0.0020028
                 237,             0.01247,           0.0022609,          0.00031144,              0.9869,             0.99143,             0.98117,             0.84741,            0.011629,           0.0013877,           0.0050822,           0.0019734,           0.0019734,           0.0019734
                 238,            0.012498,           0.0023576,          0.00039554,             0.98593,             0.99142,             0.98033,             0.83983,            0.011929,           0.0013858,           0.0050797,           0.0019443,           0.0019443,           0.0019443
                 239,            0.012144,           0.0023582,          0.00030712,             0.98677,             0.99143,             0.98044,               0.851,            0.011493,            0.001373,           0.0050389,           0.0019156,           0.0019156,           0.0019156
                 240,            0.012431,           0.0023119,          0.00027376,             0.98669,             0.99143,             0.97966,             0.84947,            0.011321,            0.001362,           0.0050173,           0.0018873,           0.0018873,           0.0018873
                 241,            0.012439,            0.002257,          0.00041018,              0.9866,             0.99141,             0.97964,             0.85503,            0.011136,           0.0013548,           0.0049634,           0.0018594,           0.0018594,           0.0018594
                 242,            0.012122,           0.0023323,          0.00033352,             0.98576,             0.99143,             0.97968,             0.84542,            0.011824,           0.0013825,           0.0050297,           0.0018319,           0.0018319,           0.0018319
                 243,            0.012298,           0.0024198,          0.00038785,             0.98661,             0.99143,             0.98024,             0.85015,            0.011177,           0.0013637,             0.00512,           0.0018048,           0.0018048,           0.0018048
                 244,            0.012346,           0.0022739,          0.00029174,             0.98621,             0.99139,             0.98265,             0.84899,            0.011026,           0.0013618,           0.0051796,           0.0017781,           0.0017781,           0.0017781
                 245,            0.012278,           0.0022476,          0.00027767,             0.98585,             0.99143,             0.98698,             0.85875,            0.011143,           0.0013434,           0.0052208,           0.0017519,           0.0017519,           0.0017519
                 246,            0.012296,           0.0022838,          0.00024816,             0.98616,             0.99143,             0.98529,             0.85734,            0.010739,           0.0013254,           0.0052044,            0.001726,            0.001726,            0.001726
                 247,            0.012038,           0.0022324,          0.00035852,             0.98688,             0.99143,             0.98272,             0.85318,            0.011084,           0.0013546,           0.0050769,           0.0017005,           0.0017005,           0.0017005
                 248,            0.012306,           0.0023207,          0.00023876,             0.98675,             0.99143,             0.97953,             0.85736,            0.010746,           0.0013282,           0.0050656,           0.0016755,           0.0016755,           0.0016755
                 249,            0.012301,           0.0022757,          0.00027662,             0.98631,             0.99143,             0.98279,             0.85753,            0.011191,           0.0013495,           0.0051817,           0.0016509,           0.0016509,           0.0016509
                 250,             0.01232,           0.0023029,          0.00023098,             0.98634,             0.99143,             0.98196,             0.85647,            0.010982,           0.0013515,           0.0052073,           0.0016267,           0.0016267,           0.0016267
                 251,            0.012292,           0.0023116,          0.00026768,             0.98626,              0.9914,              0.9826,             0.86443,            0.010832,           0.0013289,           0.0052992,           0.0016029,           0.0016029,           0.0016029
                 252,            0.012169,           0.0022069,          0.00025305,             0.98565,             0.99143,              0.9826,             0.85454,            0.011129,           0.0013358,           0.0053748,           0.0015795,           0.0015795,           0.0015795
                 253,            0.012309,           0.0022326,           0.0002877,             0.98567,             0.99143,             0.98026,             0.85643,            0.011305,           0.0013512,           0.0053945,           0.0015566,           0.0015566,           0.0015566
                 254,            0.012274,            0.002321,          0.00021524,             0.98613,             0.99143,             0.98034,             0.84689,            0.011367,           0.0013493,           0.0053551,           0.0015341,           0.0015341,           0.0015341
                 255,            0.012153,           0.0022392,          0.00023172,             0.98643,             0.99143,             0.98035,              0.8547,            0.011204,           0.0013447,           0.0052487,           0.0015121,           0.0015121,           0.0015121
                 256,            0.012168,           0.0021988,          0.00046538,             0.98661,             0.99143,             0.98035,             0.85422,            0.011329,           0.0013702,           0.0050893,           0.0014905,           0.0014905,           0.0014905
                 257,            0.012153,           0.0022791,          0.00023622,              0.9853,             0.99142,              0.9804,             0.85809,            0.011187,           0.0013569,           0.0047943,           0.0014693,           0.0014693,           0.0014693
                 258,            0.012205,           0.0021969,          0.00038277,             0.98585,             0.99142,             0.98038,             0.84083,            0.011673,           0.0013866,           0.0050017,           0.0014486,           0.0014486,           0.0014486
                 259,            0.012055,           0.0023129,          0.00027902,             0.98605,             0.99141,             0.98043,             0.85429,            0.011407,           0.0013578,           0.0052531,           0.0014283,           0.0014283,           0.0014283
                 260,            0.012014,           0.0022952,          0.00027569,             0.98645,             0.99143,             0.97965,             0.85532,            0.011265,           0.0013423,           0.0052915,           0.0014084,           0.0014084,           0.0014084
                 261,            0.012172,           0.0022194,          0.00037576,               0.986,             0.99143,             0.97968,             0.85517,            0.011211,           0.0013428,           0.0053148,            0.001389,            0.001389,            0.001389
                 262,            0.012018,           0.0022662,          0.00024806,             0.98612,             0.99143,             0.98116,             0.86155,            0.011153,           0.0013434,           0.0054134,           0.0013701,           0.0013701,           0.0013701
                 263,            0.012275,            0.002229,          0.00025542,             0.98617,             0.99139,             0.98028,              0.8576,            0.011522,           0.0013726,            0.005421,           0.0013516,           0.0013516,           0.0013516
                 264,            0.012072,           0.0023105,          0.00024419,             0.98629,             0.99143,             0.98026,             0.85998,            0.011037,           0.0013533,           0.0054067,           0.0013336,           0.0013336,           0.0013336
                 265,            0.011993,           0.0022577,          0.00022062,             0.98661,             0.99143,             0.98195,             0.85547,            0.011169,           0.0013688,           0.0053937,            0.001316,            0.001316,            0.001316
                 266,            0.012024,           0.0022105,          0.00027441,             0.98677,             0.99143,             0.98017,              0.8516,             0.01123,           0.0013589,           0.0054343,           0.0012989,           0.0012989,           0.0012989
                 267,            0.011877,           0.0022203,          0.00028982,             0.98626,             0.99143,             0.98194,             0.85334,            0.011365,           0.0013695,           0.0054393,           0.0012822,           0.0012822,           0.0012822
                 268,            0.011852,           0.0022353,          0.00023191,             0.98574,             0.99143,             0.98196,             0.86022,            0.011147,           0.0013588,           0.0054558,            0.001266,            0.001266,            0.001266
                 269,            0.011897,           0.0022524,          0.00036387,             0.98579,             0.99143,              0.9802,             0.85537,            0.011292,           0.0013494,           0.0054424,           0.0012503,           0.0012503,           0.0012503
                 270,            0.012063,           0.0022498,          0.00025284,             0.98648,             0.99143,             0.98021,             0.85334,            0.011584,           0.0013552,           0.0053695,            0.001235,            0.001235,            0.001235
                 271,            0.011963,           0.0021332,          0.00020636,             0.98695,             0.99143,             0.98024,             0.85292,            0.011334,           0.0013534,           0.0053708,           0.0012202,           0.0012202,           0.0012202
                 272,            0.011877,           0.0022058,          0.00020911,             0.98712,             0.99143,             0.98028,             0.85727,            0.011388,           0.0013626,           0.0054055,           0.0012059,           0.0012059,           0.0012059
                 273,            0.011835,           0.0022792,          0.00017701,             0.98719,             0.99143,             0.98027,             0.85467,            0.011364,           0.0013636,           0.0054706,           0.0011921,           0.0011921,           0.0011921
                 274,            0.011784,            0.002154,           0.0002286,             0.98698,             0.99143,             0.98035,             0.86168,            0.011033,           0.0013351,           0.0054184,           0.0011787,           0.0011787,           0.0011787
                 275,            0.011817,           0.0022141,          0.00035637,             0.98651,             0.99143,             0.98039,             0.85797,            0.011025,           0.0013451,           0.0053659,           0.0011658,           0.0011658,           0.0011658
                 276,            0.011849,           0.0022389,           0.0003944,             0.98659,             0.99143,             0.98044,             0.85322,             0.01083,           0.0013249,           0.0053558,           0.0011533,           0.0011533,           0.0011533
                 277,              0.0117,           0.0022179,          0.00017946,             0.98634,             0.99143,             0.98046,             0.85595,            0.011178,           0.0013388,           0.0053674,           0.0011414,           0.0011414,           0.0011414
                 278,            0.011947,           0.0022446,          0.00032675,             0.98626,             0.99143,             0.98031,             0.85441,            0.011406,           0.0013665,           0.0053748,           0.0011299,           0.0011299,           0.0011299
                 279,            0.011663,           0.0023126,          0.00022992,             0.98679,             0.99143,             0.98207,             0.85616,            0.011356,           0.0013553,           0.0053579,           0.0011189,           0.0011189,           0.0011189
                 280,            0.011921,           0.0021203,          0.00021226,             0.98694,             0.99143,             0.98116,             0.84811,             0.01144,           0.0013536,           0.0053381,           0.0011084,           0.0011084,           0.0011084
                 281,            0.012118,           0.0023068,          0.00025569,             0.98675,             0.99143,             0.98123,             0.84867,            0.011492,           0.0013581,           0.0052826,           0.0010983,           0.0010983,           0.0010983
                 282,            0.011932,           0.0022365,          0.00021895,             0.98688,             0.99143,             0.98129,             0.85145,            0.011456,           0.0013568,           0.0052933,           0.0010888,           0.0010888,           0.0010888
                 283,            0.011972,           0.0021736,           0.0002957,             0.98685,             0.99143,             0.98126,             0.85398,            0.011077,           0.0013299,           0.0052808,           0.0010797,           0.0010797,           0.0010797
                 284,            0.011918,           0.0022737,          0.00018864,             0.98666,             0.99143,             0.98116,             0.85694,            0.011046,           0.0013217,           0.0053128,           0.0010711,           0.0010711,           0.0010711
                 285,            0.011769,            0.002277,           0.0002388,             0.98678,             0.99143,             0.98116,             0.85613,            0.010964,           0.0013251,           0.0053719,            0.001063,            0.001063,            0.001063
                 286,            0.011585,           0.0022173,           0.0002252,             0.98684,             0.99143,             0.98116,             0.85373,            0.011369,           0.0013515,           0.0054106,           0.0010554,           0.0010554,           0.0010554
                 287,            0.011857,           0.0022241,          0.00021424,             0.98666,             0.99143,             0.98116,             0.85196,            0.011179,           0.0013407,           0.0053864,           0.0010483,           0.0010483,           0.0010483
                 288,            0.011909,           0.0021606,          0.00019489,             0.98668,             0.99143,             0.98035,             0.85448,            0.011192,           0.0013368,            0.005339,           0.0010416,           0.0010416,           0.0010416
                 289,            0.011606,           0.0021866,          0.00032777,             0.98671,             0.99143,             0.98029,             0.85266,             0.01134,           0.0013642,           0.0053658,           0.0010355,           0.0010355,           0.0010355
                 290,            0.011625,           0.0021944,          0.00015085,             0.98662,             0.99143,             0.98028,             0.85224,            0.011201,           0.0013458,           0.0054044,           0.0010298,           0.0010298,           0.0010298
                 291,             0.01182,            0.002342,          0.00022849,              0.9869,             0.99143,             0.98121,             0.85424,            0.011201,           0.0013295,           0.0054202,           0.0010247,           0.0010247,           0.0010247
                 292,            0.011627,           0.0022124,          0.00021442,             0.98708,             0.99139,             0.98124,             0.85222,            0.011365,           0.0013404,           0.0054475,             0.00102,             0.00102,             0.00102
                 293,            0.011824,           0.0021616,          0.00026643,             0.98706,             0.99143,             0.98117,             0.85035,            0.011485,           0.0013468,           0.0054543,           0.0010158,           0.0010158,           0.0010158
                 294,            0.011819,           0.0022432,          0.00021528,             0.98706,             0.99142,             0.98031,             0.85262,            0.011205,           0.0013446,           0.0053993,           0.0010121,           0.0010121,           0.0010121
                 295,            0.011503,           0.0020845,          0.00016999,             0.98693,             0.99143,              0.9803,             0.85891,            0.011194,           0.0013455,           0.0053646,           0.0010089,           0.0010089,           0.0010089
                 296,              0.0116,           0.0022159,          0.00022286,             0.98673,             0.99143,             0.98035,             0.85391,            0.011024,           0.0013373,           0.0053538,           0.0010062,           0.0010062,           0.0010062
                 297,            0.011495,           0.0022696,          0.00022904,             0.98658,             0.99143,             0.98112,             0.85472,             0.01106,           0.0013447,           0.0053953,           0.0010039,           0.0010039,           0.0010039
                 298,            0.011621,           0.0021477,           0.0001943,              0.9865,             0.99143,             0.98115,             0.85554,            0.011224,           0.0013429,           0.0054407,           0.0010022,           0.0010022,           0.0010022
                 299,            0.011495,           0.0022345,           0.0002274,             0.98686,             0.99143,             0.98022,             0.85121,            0.011516,           0.0013614,           0.0054378,            0.001001,            0.001001,            0.001001
